,Age,AgeBin,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,IncomeBin,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
907,44,2,1,5,3,2,3,5,2,18213,3,7,11,3,3,1,26,5,3,22,9,3,10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
908,33,1,1,10,5,4,4,3,3,8380,2,0,14,3,4,2,10,3,3,9,8,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
909,19,0,1,25,3,2,4,1,4,2994,1,1,12,3,4,0,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
910,23,1,1,1,2,4,3,1,3,1223,0,1,22,4,4,1,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
911,25,1,2,24,1,3,1,1,4,1118,0,1,14,3,4,0,1,4,3,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
912,26,1,1,4,2,3,3,1,4,2875,0,1,20,4,2,0,8,2,2,8,5,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
913,45,2,1,2,3,1,1,5,2,18824,3,2,16,3,1,0,26,2,3,24,10,1,11,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
914,55,2,0,8,1,4,2,4,2,13577,2,1,15,3,4,1,34,3,3,33,9,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
915,21,1,2,10,2,1,2,1,3,2625,0,1,20,4,3,0,2,2,1,2,2,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
916,46,2,1,4,2,4,2,5,2,18789,3,2,14,3,3,1,26,2,3,11,4,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
917,34,1,1,2,3,3,3,2,1,4538,1,0,12,3,4,0,4,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
918,51,2,2,9,3,4,3,5,2,19847,3,4,24,4,1,1,31,5,2,29,10,11,10,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
919,59,2,1,18,4,4,3,3,4,10512,2,6,12,3,4,0,25,6,2,9,7,5,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
920,34,1,2,19,3,3,3,2,2,4444,1,4,13,3,3,2,15,2,4,11,8,5,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,28,1,2,1,4,4,3,1,3,2154,0,0,11,3,3,0,5,2,2,4,2,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
922,44,2,1,4,2,3,4,5,1,19190,3,1,14,3,4,2,26,4,2,25,9,14,13,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
923,34,1,2,11,3,3,2,2,2,4490,1,4,11,3,4,2,14,5,4,10,9,1,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
924,35,1,1,6,1,3,3,1,3,3506,1,0,14,3,4,0,4,3,3,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
925,42,2,1,7,4,2,4,2,2,2372,0,6,16,3,4,0,18,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
926,43,2,1,4,4,4,2,3,4,10231,2,3,14,3,4,0,23,3,4,21,7,15,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
927,36,1,1,2,4,3,3,2,2,5410,1,9,11,3,4,0,18,2,3,16,14,5,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
928,44,2,1,15,3,1,3,3,4,7978,1,1,11,3,4,1,10,2,3,10,7,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
929,28,1,2,2,3,4,2,1,4,3867,1,1,12,3,2,1,2,2,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
930,51,2,2,6,2,2,2,1,3,2838,0,0,14,3,2,0,8,6,2,7,0,7,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
931,30,1,0,9,2,3,3,2,3,4695,1,7,18,3,3,0,10,3,3,8,4,1,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
932,29,1,1,7,3,2,3,1,3,3339,1,3,13,3,1,2,10,2,3,7,7,7,7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
933,28,1,1,1,3,4,3,1,1,2080,0,2,11,3,2,0,5,2,2,3,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
934,25,1,1,1,3,4,3,1,2,2096,0,1,18,3,4,0,2,3,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
935,32,1,1,8,3,3,4,2,4,6209,1,1,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
936,45,2,2,25,3,2,3,5,2,18061,3,3,22,4,3,0,22,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
937,39,1,1,13,4,3,2,4,2,17123,3,6,13,3,4,2,21,4,3,19,9,15,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
938,58,2,1,23,4,1,3,1,3,2372,0,1,12,3,4,2,2,3,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
939,32,1,1,7,2,4,3,2,3,4883,1,1,18,3,1,1,10,3,3,10,4,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
940,39,1,1,23,3,3,3,1,1,3904,1,0,13,3,1,0,6,2,3,5,2,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
941,30,1,1,6,3,1,2,2,4,4627,1,0,12,3,1,1,10,6,3,9,2,6,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
942,36,1,1,10,4,4,3,3,3,7094,1,3,12,3,1,0,10,0,3,7,7,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
943,46,2,1,1,2,4,3,1,1,3423,1,6,12,3,3,0,10,3,4,7,6,5,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
944,28,1,0,1,3,3,1,2,4,6674,1,0,11,3,1,3,10,6,3,9,8,7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
945,50,2,1,28,3,4,3,4,1,16880,3,4,11,3,2,0,25,2,3,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
946,40,2,1,25,4,4,2,3,2,9094,2,2,12,3,3,0,9,2,3,5,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
947,52,2,1,5,3,2,3,3,2,8446,2,9,19,3,3,0,10,2,2,8,7,7,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
948,30,1,1,17,4,2,3,3,1,11916,2,1,23,4,4,2,9,2,3,9,1,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
949,39,1,1,18,2,1,3,2,3,4534,1,0,11,3,1,0,9,6,3,8,7,1,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
950,31,1,0,2,4,4,3,3,3,9852,2,1,19,3,1,1,10,5,2,10,8,9,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
951,41,2,0,10,2,3,1,2,2,6151,1,1,13,3,1,0,19,4,3,19,2,11,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
952,31,1,2,1,3,4,3,1,2,2302,0,1,11,3,1,0,3,2,4,3,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
953,44,2,1,3,3,1,3,1,1,2362,0,4,12,3,3,0,10,4,4,3,2,1,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
954,42,2,0,2,1,3,3,4,3,17861,3,0,13,3,4,0,21,3,2,20,8,2,10,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
955,55,2,1,2,2,4,1,5,3,19187,3,4,14,3,4,1,23,5,3,19,9,9,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
956,56,2,1,8,4,4,3,5,2,19717,3,6,14,3,1,0,36,4,3,7,3,7,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
957,40,2,0,16,2,3,3,1,3,3544,1,9,16,3,2,1,6,0,3,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
958,34,1,1,9,3,4,3,3,4,8500,2,0,11,3,4,1,10,0,2,9,7,1,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
959,40,2,1,2,3,3,3,2,4,4661,1,1,13,3,3,0,9,4,3,9,8,8,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
960,41,2,2,1,3,3,3,2,1,4103,1,0,17,3,4,1,10,2,3,9,3,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,35,1,2,4,4,3,3,2,3,4249,1,1,11,3,2,0,9,3,3,9,6,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
962,51,2,1,5,3,3,3,4,2,14026,2,1,11,3,2,1,33,2,3,33,9,0,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
963,38,1,1,2,2,2,3,2,1,6893,1,3,15,3,4,1,11,3,3,7,7,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,34,1,1,15,2,3,3,2,1,6125,1,1,12,3,4,0,10,6,4,10,8,9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
965,25,1,1,19,1,4,3,1,4,3669,1,3,11,3,3,3,7,6,2,3,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
966,58,2,1,7,4,3,2,3,1,10008,2,7,14,3,4,0,31,0,2,10,9,5,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
967,40,2,1,1,4,2,3,1,2,2387,0,3,22,4,3,1,7,3,3,4,2,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
968,36,1,2,7,3,1,4,2,1,4639,1,2,16,3,4,1,17,2,2,15,7,6,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
969,48,2,1,4,3,4,3,3,4,7898,1,1,11,3,3,0,11,2,3,10,9,0,8,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
970,27,1,1,11,3,3,4,1,4,2534,0,8,14,3,2,1,5,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
971,51,2,1,11,2,4,2,4,2,13142,2,3,16,3,2,0,29,1,2,5,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
972,18,0,0,1,3,4,3,1,4,1611,0,1,15,3,3,0,0,5,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
973,35,1,1,1,3,4,2,2,4,5363,1,0,12,3,2,1,10,0,3,9,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
974,27,1,2,2,1,4,1,2,4,5071,1,3,20,4,2,0,8,3,3,6,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
975,55,2,1,13,4,1,4,4,3,13695,2,6,17,3,3,0,24,2,2,19,7,3,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
976,56,2,1,23,3,4,3,4,2,13402,2,4,12,3,1,1,33,0,3,19,16,15,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
977,34,1,0,26,1,1,2,1,3,2029,0,1,20,4,3,3,5,2,3,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
978,40,2,1,2,1,2,4,2,3,6377,1,5,20,4,2,3,15,0,3,12,11,11,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,34,1,1,29,3,2,3,2,3,5429,1,4,13,3,1,2,10,1,3,8,7,7,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
980,31,1,2,2,3,3,2,1,4,2785,0,7,14,3,3,0,3,3,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
981,35,1,2,18,4,4,3,2,3,4614,1,0,18,3,3,1,5,0,2,4,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
982,38,1,2,7,3,4,4,1,3,2610,0,1,11,3,4,3,4,2,3,4,2,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
983,34,1,1,2,4,3,3,2,4,6687,1,1,11,3,4,0,14,2,4,14,11,4,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
984,28,1,1,26,3,3,2,2,1,4724,1,1,11,3,3,1,5,0,3,5,3,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
985,31,1,1,22,4,4,3,2,3,6179,1,1,15,3,4,2,10,3,2,10,2,6,7,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
986,39,1,1,21,4,1,2,2,4,6120,1,3,12,3,4,2,8,2,4,5,4,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
987,51,2,2,2,3,2,3,3,2,10596,2,2,11,3,2,0,14,5,3,4,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
988,41,2,2,22,3,4,3,2,4,5467,1,3,14,3,1,2,12,4,2,6,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
989,37,1,1,4,1,3,3,1,3,2996,1,7,15,3,4,0,8,2,3,6,4,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
990,33,1,2,5,1,2,3,2,4,9998,2,6,13,3,1,0,8,2,4,5,4,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
991,32,1,1,2,1,3,3,2,2,4078,1,0,13,3,1,3,4,3,2,3,2,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
992,39,1,0,25,2,3,3,3,3,10920,2,3,21,4,2,1,13,2,3,6,4,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
993,25,1,1,18,1,1,4,2,3,6232,1,2,11,3,2,0,6,3,2,3,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
994,52,2,2,28,2,4,4,4,3,13247,2,2,11,3,2,1,24,3,2,5,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
995,43,2,1,6,3,1,2,2,3,4081,1,1,14,3,1,0,20,3,1,20,7,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
996,27,1,1,10,3,4,2,2,4,5769,1,1,11,3,4,0,6,3,3,6,2,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
997,27,1,1,17,4,4,3,1,3,2394,0,1,13,3,4,0,8,2,3,8,2,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
998,26,1,1,2,1,1,2,1,4,3904,1,0,12,3,4,0,5,2,3,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
999,42,2,1,10,3,3,3,4,1,16799,3,0,14,3,3,1,21,5,3,20,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000,52,2,1,8,4,3,3,1,1,2950,1,9,13,3,3,0,12,2,1,5,4,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1001,37,1,1,11,3,1,3,1,3,3629,1,4,18,3,1,0,8,6,3,3,2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1002,35,1,2,18,2,3,3,3,4,9362,2,2,11,3,3,0,10,2,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1003,25,1,1,1,3,1,3,1,4,3229,1,4,11,3,2,1,7,2,2,3,2,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1004,26,1,1,7,3,3,4,1,1,3578,1,0,12,3,4,0,8,2,3,7,7,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1005,29,1,1,17,3,2,2,3,1,7988,1,1,13,3,1,0,10,3,2,10,9,0,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1006,49,2,2,28,2,1,2,2,1,4284,1,3,20,4,1,0,20,2,3,4,3,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1007,29,1,2,14,1,3,3,3,4,7553,1,0,12,3,1,0,9,1,3,8,7,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1008,54,2,1,1,3,4,3,4,4,17328,3,6,19,3,4,0,29,3,2,20,7,12,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1009,58,2,1,1,3,4,3,5,1,19701,3,3,21,4,3,1,32,3,3,9,8,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1010,55,2,1,1,4,2,4,4,4,14732,2,2,13,3,4,2,31,4,4,7,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1011,36,1,1,3,4,1,3,2,2,9278,2,3,16,3,4,0,15,3,3,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1012,31,1,2,1,4,2,1,1,3,1359,0,1,12,3,2,0,1,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1013,30,1,1,7,4,4,3,2,1,4779,1,7,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1014,31,1,1,8,5,1,3,4,2,16422,2,3,11,3,3,0,9,3,4,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1015,34,1,2,1,4,4,3,1,1,2996,1,5,14,3,3,2,10,2,3,4,3,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1016,31,1,1,8,3,1,2,1,2,1261,0,1,12,3,3,0,1,3,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1017,27,1,1,11,1,2,3,1,1,2099,0,0,14,3,2,0,6,3,4,5,0,1,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1018,36,1,1,4,4,1,2,2,4,5810,1,1,16,3,3,0,10,2,2,10,4,1,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1019,36,1,1,16,4,3,2,2,1,5647,1,4,13,3,1,2,11,3,2,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1020,47,2,1,1,3,1,3,1,4,3420,1,7,12,3,3,1,17,2,2,6,5,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1021,25,1,1,9,2,1,2,1,1,4400,1,3,12,3,1,0,6,2,3,3,2,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1022,37,1,0,5,2,3,4,1,3,3500,1,0,14,3,1,0,7,2,1,6,5,1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1023,56,2,1,1,2,1,3,1,1,2066,0,2,22,4,4,1,5,3,4,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1024,47,2,1,2,4,1,3,4,3,17169,3,3,19,3,2,2,26,2,4,20,17,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1025,24,1,1,4,1,4,3,2,3,4162,1,1,12,3,3,2,5,3,3,5,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1026,32,1,1,7,5,4,3,2,4,9204,2,4,12,3,3,1,7,3,2,4,3,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1027,34,1,1,1,3,4,2,1,2,3294,1,5,17,3,1,1,7,2,2,5,4,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1028,41,2,1,5,5,2,4,1,3,2127,0,2,12,3,1,0,7,5,2,4,2,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1029,40,2,0,9,4,3,3,2,3,3975,1,3,11,3,3,2,11,2,4,8,7,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1030,31,1,1,8,2,1,3,3,4,10793,2,1,18,3,1,1,13,5,3,13,7,9,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1031,46,2,1,9,3,1,3,3,4,10096,2,4,11,3,1,1,28,1,4,7,7,4,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1032,39,1,0,2,3,1,2,1,1,3646,1,2,23,4,2,0,11,2,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1033,31,1,2,1,5,3,4,3,2,7446,1,1,11,3,1,0,10,2,3,10,8,4,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1034,45,2,1,20,3,2,1,3,1,10851,2,2,18,3,2,1,24,2,3,7,7,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1035,31,1,1,8,2,4,4,1,2,2109,0,9,18,3,4,0,8,3,3,3,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1036,31,1,2,2,3,2,3,1,4,3722,1,6,13,3,3,1,7,2,1,2,2,2,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1037,45,2,1,29,3,2,3,3,4,9380,2,4,18,3,4,2,10,4,4,3,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
1038,48,2,1,7,3,3,3,2,1,5486,1,4,11,3,1,3,15,3,3,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1039,34,1,1,9,4,1,3,1,3,2742,0,1,15,3,4,0,2,0,3,2,2,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1040,40,2,0,8,1,4,2,3,2,13757,2,2,11,3,3,1,16,5,3,9,8,4,8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1041,28,1,1,5,3,4,3,2,1,8463,2,0,18,3,4,0,6,4,3,5,4,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1042,44,2,0,5,3,3,2,1,3,3162,1,3,14,3,4,0,7,5,3,5,2,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1043,53,2,1,2,3,4,4,4,2,16598,3,4,12,3,2,0,35,2,2,9,8,8,8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1044,49,2,1,5,4,1,3,2,3,6651,1,2,14,3,2,1,20,0,2,3,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1045,40,2,1,2,3,3,3,1,3,2345,0,2,14,3,3,1,8,3,4,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1046,44,2,1,20,3,4,3,1,2,3420,1,1,13,3,3,0,6,3,2,5,2,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1047,33,1,2,7,3,4,3,2,1,4373,1,0,14,3,1,2,5,2,3,4,3,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1048,34,1,1,3,3,4,1,2,1,4759,1,3,18,3,4,0,15,2,3,13,9,3,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1049,30,1,1,16,1,4,3,2,3,5301,1,8,15,3,3,2,4,2,2,2,1,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1050,42,2,2,9,2,1,3,1,4,3673,1,1,13,3,3,0,12,3,3,12,9,5,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1051,44,2,2,1,5,1,3,2,3,4768,1,7,12,3,3,1,11,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1052,30,1,0,7,3,3,3,1,3,1274,0,1,13,3,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1053,57,2,1,1,2,2,4,2,3,4900,1,0,24,4,1,1,13,2,2,12,9,2,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1054,49,2,1,7,4,3,3,3,2,10466,2,3,14,3,2,2,29,3,3,8,7,0,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,34,1,2,15,3,2,3,4,1,17007,3,7,14,3,4,2,16,3,2,14,8,6,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1056,28,1,2,1,3,1,3,1,3,2909,0,3,15,3,4,1,5,3,4,3,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1057,29,1,2,13,3,1,3,2,2,5765,1,5,11,3,1,0,7,4,1,5,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
